id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K517039,63.891158,12.104841,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-19,2021,Verdal (N),Melååsr ,Rovviltskade,Antatt sikker
K517063,62.804285,10.828087,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-07-19,2021,Midtre Gauldal (N),Hestlia ,Rovviltskade,Antatt sikker
K517111,63.747345,10.6004,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-22,2021,Indre Fosen (N),Leksvika,Rovviltskade,Dokumentert
K517122,59.504336,11.345304,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-07-23,2021,Indre Østfold (N),Fossum,Rovviltskade,Antatt sikker
K517141,68.786845,18.60256,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Bardu (N),Ratberget,Rovviltskade,Dokumentert
K517183,61.201567,10.390612,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-26,2021,Lillehammer (N),Skansen,Rovviltskade,Dokumentert
K517203,62.34165,7.622462,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-26,2021,Fjord (N),Steindalen,Rovviltskade,Dokumentert
K517204,62.318769,7.4571,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-27,2021,Fjord (N),Heirøra,Rovviltskade,Dokumentert
K517209,59.749402,11.270147,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-07-27,2021,Indre Østfold (N),Fjøs Søñdre/Båstad,Rovviltskade,Usikker
K517223,62.343324,7.62104,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-28,2021,Fjord (N),Steindalen,Rovviltskade,Dokumentert
K517302,61.372195,10.239763,Geit skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Geit,2021-07-31,2021,Øyer (N),Pålsrud Midtre ,Rovviltskade,Dokumentert
K517308,62.589139,11.07795,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-31,2021,Os (N),Urda i Kjurrudalen,Rovviltskade,Dokumentert
K517382,61.609017,9.961834,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-03,2021,Sør-Fron (N),Melgårdsbakken,Rovviltskade,Dokumentert
K517422,65.878597,13.308888,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-04,2021,Vefsn (N),Vardfjellet ,Rovviltskade,Antatt sikker
K517474,64.106608,11.188959,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-01,2021,Steinkjer (N),Nonsheia,Rovviltskade,Antatt sikker
K517477,63.737998,10.910516,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2021-08-04,2021,Inderøy (N),Taraldsgården,Rovviltskade,Antatt sikker
K517513,62.333762,10.932339,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-08-08,2021,Tynset (N),Gammeldalen,Rovviltskade,Dokumentert
K517514,62.203131,10.807833,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-08,2021,Tynset (N),Aumdal,Rovviltskade,Dokumentert
K517556,64.078873,12.280763,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-02,2021,Snåase - Snåsa (N),Sør for Likj Roktsjøen,Rovviltskade,Usikker
K517572,61.607748,7.165385,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-09,2021,Luster (N),Røykjedalen ,Rovviltskade,Dokumentert
K517711,59.485615,8.96805,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-15,2021,Midt-Telemark (N),Nybu,Rovviltskade,Dokumentert
K517712,65.453542,13.360117,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-15,2021,Grane (N),Svenningskardet,Rovviltskade,Dokumentert
K517778,64.068473,12.231201,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-17,2021,Snåase - Snåsa (N),Medjåseteren,Rovviltskade,Dokumentert
K517779,64.068693,12.230994,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-17,2021,Snåase - Snåsa (N),Medjåseteren,Rovviltskade,Dokumentert
K517787,60.588951,8.389687,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2021-08-16,2021,Hol (N),Liateigen,Rovviltskade,Antatt sikker
K517807,61.768611,10.047228,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-18,2021,Sør-Fron (N),Gråhøa,Rovviltskade,Dokumentert
K517823,61.766618,8.611773,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-18,2021,Lom (N),Ragnhildgrove,Rovviltskade,Dokumentert
K516998,60.257727,9.6714,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-17,2021,Krødsherad (N),Ørpen,Rovviltskade,Antatt sikker
K517008,68.843167,18.491231,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-18,2021,Bardu (N),Brattlia,Rovviltskade,Dokumentert
K517041,62.401838,9.993142,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-19,2021,Folldal (N),Mehøa,Rovviltskade,Antatt sikker
K517087,64.003709,12.446382,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-21,2021,Snåase - Snåsa (N),Øst for grønnhaugen ,Rovviltskade,Dokumentert
K517089,64.00388,12.446407,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-21,2021,Snåase - Snåsa (N),Øst for Grønnhaugen,Rovviltskade,Dokumentert
K517121,59.504192,11.345302,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-07-23,2021,Indre Østfold (N),Fossum,Rovviltskade,Antatt sikker
K517147,62.584497,11.748491,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Rosse - Røros (N),Klettvollen,Rovviltskade,Antatt sikker
K517148,62.248097,10.904599,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2021-07-25,2021,Tynset (N),Brydalskjølen,Rovviltskade,Antatt sikker
K517149,61.198623,10.402431,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-25,2021,Lillehammer (N),Skålsvea,Rovviltskade,Dokumentert
K517157,64.049029,12.26912,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Snåase - Snåsa (N),Lustadelva,Rovviltskade,Dokumentert
K517158,64.049139,12.274008,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Snåase - Snåsa (N),Lustadelva,Rovviltskade,Dokumentert
K517167,63.795515,10.95836,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-23,2021,Inderøy (N),Blomåsen,Rovviltskade,Antatt sikker
K517168,62.84996,9.625027,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-25,2021,Rennebu (N),Rissætra,Rovviltskade,Antatt sikker
K517182,62.242061,10.904436,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-07-26,2021,Tynset (N),Brydalskjølen,Rovviltskade,Dokumentert
K517255,64.028361,12.331188,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-28,2021,Snåase - Snåsa (N),Mellom Nåvatnet og Åsvatne ,Rovviltskade,Dokumentert
K517424,59.504094,11.344711,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-08-03,2021,Indre Østfold (N),Fossum ,Rovviltskade,Antatt sikker
K517427,64.294984,10.897752,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2021-08-04,2021,Flatanger (N),Langvattnet,Rovviltskade,Antatt sikker
K517456,61.79295,10.084614,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-02,2021,Sør-Fron (N),Vullufjell ,Rovviltskade,Antatt sikker
K517484,64.334674,10.859732,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Kongeørn,Sau,2021-08-05,2021,Flatanger (N),Oppland,Rovviltskade,Dokumentert
K517492,62.456298,9.391197,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-06,2021,Oppdal (N),Åmotsdalen,Rovviltskade,Antatt sikker
K517494,64.855965,12.99366,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-06,2021,Namsskogan (N),Fossmoen,Rovviltskade,Dokumentert
K517503,59.657691,8.724866,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-06,2021,Hjartdal (N),Åslia,Rovviltskade,Dokumentert
K516967,62.336988,7.042309,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-17,2021,Stranda (N),Ringsetbotn,Rovviltskade,Antatt sikker
K517002,59.891942,9.882827,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-18,2021,Modum (N),Nykirke åmot,Rovviltskade,Usikker
K517003,61.912744,8.890132,Sau skadet av jerv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-18,2021,Vågå (N),NØ for Skaihøe,Rovviltskade,Dokumentert
K517035,63.795198,10.894962,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-18,2021,Inderøy (N),Dalsvatnet,Rovviltskade,Antatt sikker
K516992,69.748717,29.387828,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-18,2021,Sør-Varanger (N),Øvre Sakarisvann,Rovviltskade,Antatt sikker
K517133,64.658907,12.551767,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-23,2021,Grong (N),Folmerfjellet,Rovviltskade,Dokumentert
K517159,64.041756,12.266779,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Snåase - Snåsa (N),Grønnlihøa,Rovviltskade,Dokumentert
K517239,64.256858,11.639576,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-28,2021,Namsos - Nåavmesjenjaelmie (N),Lysåsen,Rovviltskade,Antatt sikker
K517257,68.78574,18.617732,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-29,2021,Bardu (N),Lappskardet ,Rovviltskade,Usikker
K517259,69.574689,22.478529,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2021-07-29,2021,Kvænangen (N),Naba,Rovviltskade,Dokumentert
K517365,69.749634,29.581625,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-02,2021,Sør-Varanger (N),Braselv,Rovviltskade,Dokumentert
K517401,69.477427,20.990693,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2021-08-03,2021,Gáivuotna - Kåfjord - Kaivuono (N),Skaidi,Rovviltskade,Antatt sikker
K517471,58.649375,6.203871,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-05,2021,Bjerkreim (N),Holmavatnet,Rovviltskade,Antatt sikker
K517571,61.605872,7.149283,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-09,2021,Luster (N),Røykjedalen ,Rovviltskade,Dokumentert
K517595,64.337724,11.876475,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-10,2021,Overhalla (N),Sandtjønnhaugen,Rovviltskade,Dokumentert
K517635,62.297426,7.837603,Sau skadet av jerv,Ett dyr er  skadd og avlivet. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-10,2021,Rauma (N),Ulvåa,Rovviltskade,Antatt sikker
K517668,62.913462,9.158087,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-14,2021,Surnadal (N),Folldal  surnadal,Rovviltskade,Dokumentert
K517744,67.294775,15.541308,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-16,2021,Fauske - Fuossko (N),Bjørnhaugen,Rovviltskade,Dokumentert
K517795,60.574573,9.216394,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-08-01,2021,Nesbyen (N),Tovatn,Rovviltskade,Dokumentert
K517897,64.468686,13.218289,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2021-08-22,2021,Lierne (N),Lifjellet,Rovviltskade,Antatt sikker
K517940,69.781266,20.765877,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-22,2021,Nordreisa - Ráisa - Raisi (N),Svartfjellet,Rovviltskade,Dokumentert
K517948,67.289842,15.472931,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-21,2021,Fauske - Fuossko (N),Mølnelva ,Rovviltskade,Dokumentert
K517985,67.940207,15.693502,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-23,2021,Steigen (N),Forsvatnet,Rovviltskade,Dokumentert
K518041,64.476087,13.295162,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2021-08-26,2021,Lierne (N),Sandmoåsen,Rovviltskade,Dokumentert
K518052,61.830433,10.476673,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-26,2021,Stor-Elvdal (N),Mogrenda,Rovviltskade,Dokumentert
K517104,64.756327,12.709391,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-22,2021,Namsskogan (N),Nordsetran ,Rovviltskade,Dokumentert
K516993,62.050341,9.169333,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-18,2021,Dovre (N),Engjekollan,Rovviltskade,Dokumentert
K516994,62.432785,11.142684,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-17,2021,Os (N),Røstvollen,Rovviltskade,Dokumentert
K517191,62.463984,9.452001,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-24,2021,Oppdal (N),Slette,Rovviltskade,Dokumentert
K517205,62.316344,7.459282,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-07-27,2021,Fjord (N),Heirøra,Rovviltskade,Antatt sikker
K517357,62.267392,7.709834,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-23,2021,Rauma (N),Grøndalen,Rovviltskade,Dokumentert
K517361,61.50255,10.2775,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-02,2021,Ringebu (N),Skotåsen,Rovviltskade,Dokumentert
K517478,63.163221,8.762317,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-08-05,2021,Heim (N),"Rampen, Engdalen ",Rovviltskade,Antatt sikker
K517483,62.238149,8.88927,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-30,2021,Lesja (N),sjongshø,Rovviltskade,Dokumentert
K517491,69.470069,21.146896,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Kongeørn,Rein,2021-08-05,2021,Gáivuotna - Kåfjord - Kaivuono (N),Geatkuoaivi,Rovviltskade,Usikker
K517557,62.851436,9.711108,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-08-09,2021,Rennebu (N),Holberg,Rovviltskade,Dokumentert
K517639,61.34387,7.647712,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-09,2021,Årdal (N),Ryvatn,Rovviltskade,Antatt sikker
K517685,69.744741,29.585556,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-13,2021,Sør-Varanger (N),Timesholmvann  ved Braselv.,Rovviltskade,Antatt sikker
K517686,61.950332,8.405199,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-15,2021,Skjåk (N),Horrungen,Rovviltskade,Dokumentert
K517706,69.604737,22.948567,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2021-07-17,2021,Guovdageaidnu - Kautokeino (N),Vuoldejavri,Rovviltskade,Dokumentert
K517730,68.089625,15.459648,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-16,2021,Hábmer - Hamarøy (N),Eidislitinden,Rovviltskade,Dokumentert
K517934,65.421075,13.496948,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-21,2021,Grane (N),Kappskaret ,Rovviltskade,Antatt sikker
K517951,62.812572,12.711693,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Kongeørn,Rein,2021-08-22,2021,Berg (S),Skärkdalen,Rovviltskade,Dokumentert
K518080,62.274002,7.727291,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-23,2021,Rauma (N),Grøndalen,Rovviltskade,Dokumentert
K518081,62.275276,7.725627,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-25,2021,Rauma (N),Grøndalen,Rovviltskade,Dokumentert
K517125,61.92681,8.401898,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-23,2021,Skjåk (N),Snogjel. Horrungen,Rovviltskade,Dokumentert
K517140,65.625405,13.493023,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-23,2021,Grane (N),Langtjønna ,Rovviltskade,Dokumentert
K517238,64.256876,11.641908,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-28,2021,Namsos - Nåavmesjenjaelmie (N),Lysåsen,Rovviltskade,Dokumentert
K517294,63.747996,10.649319,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-29,2021,Indre Fosen (N),Røstadsetran,Rovviltskade,Usikker
K517355,62.274538,7.724626,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-07-28,2021,Rauma (N),Grøndalen,Rovviltskade,Antatt sikker
K517421,61.835247,8.012083,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-03,2021,Skjåk (N),Grjotådalsmunningen,Rovviltskade,Dokumentert
K517465,68.878467,18.037985,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-04,2021,Salangen (N),Kvernbekkmyra,Rovviltskade,Antatt sikker
K517490,62.409589,7.701849,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-05,2021,Fjord (N),Langdalen Valldal,Rovviltskade,Dokumentert
K517540,61.71018,7.876218,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-08,2021,Luster (N),Medalsbu,Rovviltskade,Dokumentert
